date;hour;temp;load
2009-06-17;8;54;14040
2009-06-17;9;57;14872
2009-06-17;10;60;15409
2009-06-17;11;63;15854
2009-06-17;12;65;16122
2009-06-17;13;68;16212
2009-06-17;14;69;16311
2009-06-17;15;70;16235
2009-06-17;16;71;16083
2009-06-17;17;71;15981
2009-06-17;18;71;15782
2009-06-17;19;69;15303
2009-06-17;20;67;15017
2009-06-17;21;64;15277
2009-06-17;22;61;14913
2009-06-17;23;59;13382
2009-06-17;24;58;11822
2009-06-18;1;57;10764
2009-06-18;2;56;10233
2009-06-18;3;56;9935
2009-06-18;4;56;9828
2009-06-18;5;55;10046
2009-06-18;6;55;10770
2009-06-18;7;55;12470
2009-06-18;8;56;14172
2009-06-18;9;57;15024
2009-06-18;10;59;15562
2009-06-18;11;61;15997
2009-06-18;12;62;16245
2009-06-18;13;62;16269
2009-06-18;14;63;16278
2009-06-18;15;64;16131
2009-06-18;16;63;15988
2009-06-18;17;62;15992
2009-06-18;18;62;15963
2009-06-18;19;62;15760
2009-06-18;20;62;15569
2009-06-18;21;61;15602
2009-06-18;22;61;14885
2009-06-18;23;61;13395
2009-06-18;24;61;11980
2009-06-19;1;62;11038
2009-06-19;2;61;10504
2009-06-19;3;62;10233
2009-06-19;4;62;10132
2009-06-19;5;62;10322
2009-06-19;6;62;11101
2009-06-19;7;62;12756
2009-06-19;8;63;14477
2009-06-19;9;63;15496
2009-06-19;10;64;16113
2009-06-19;11;64;16572
2009-06-19;12;66;16790
2009-06-19;13;68;16820
2009-06-19;14;70;16887
2009-06-19;15;71;16816
2009-06-19;16;71;16658
2009-06-19;17;72;16586
2009-06-19;18;72;16406
2009-06-19;19;72;15948
2009-06-19;20;71;15508
2009-06-19;21;69;15541
2009-06-19;22;67;15291
2009-06-19;23;65;14040
2009-06-19;24;65;12586
2009-06-20;1;64;11413
2009-06-20;2;64;10813
2009-06-20;3;63;10426
2009-06-20;4;63;10191
2009-06-20;5;63;10140
2009-06-20;6;61;10161
2009-06-20;7;61;10795
2009-06-20;8;63;11985
2009-06-20;9;66;13382
2009-06-20;10;66;14438
2009-06-20;11;68;15020
2009-06-20;12;69;15294
2009-06-20;13;71;15358
2009-06-20;14;71;15280
2009-06-20;15;72;15136
2009-06-20;16;71;14972
2009-06-20;17;71;14933
2009-06-20;18;70;14941
2009-06-20;19;68;14780
2009-06-20;20;67;14717
2009-06-20;21;66;14913
2009-06-20;22;65;14570
2009-06-20;23;65;13476
2009-06-20;24;64;12242
2009-06-21;1;63;11249
2009-06-21;2;63;10598
2009-06-21;3;63;10210
2009-06-21;4;63;9998
2009-06-21;5;62;9966
2009-06-21;6;62;9966
2009-06-21;7;62;10271
2009-06-21;8;62;11112
2009-06-21;9;63;12258
2009-06-21;10;64;13265
2009-06-21;11;64;13922
2009-06-21;12;65;14402
2009-06-21;13;66;14511
2009-06-21;14;67;14383
2009-06-21;15;68;14205
2009-06-21;16;68;14106
2009-06-21;17;67;14213
2009-06-21;18;66;14388
2009-06-21;19;66;14371
2009-06-21;20;66;14383
2009-06-21;21;65;14648
2009-06-21;22;65;14337
2009-06-21;23;65;13097
2009-06-21;24;64;11789
2009-06-22;1;64;10816
2009-06-22;2;63;10335
2009-06-22;3;63;10070
2009-06-22;4;63;9992
2009-06-22;5;63;10236
2009-06-22;6;62;11055
2009-06-22;7;62;12750
2009-06-22;8;63;14482
2009-06-22;9;63;15459
2009-06-22;10;63;16062
2009-06-22;11;64;16555
2009-06-22;12;64;16806
2009-06-22;13;64;16805
2009-06-22;14;65;16813
2009-06-22;15;65;16619
2009-06-22;16;64;16373
2009-06-22;17;63;16349
2009-06-22;18;63;16363
2009-06-22;19;63;16146
2009-06-22;20;63;15894
2009-06-22;21;63;15831
2009-06-22;22;63;15074
2009-06-22;23;63;13605
2009-06-22;24;63;12106
2009-06-23;1;63;11115
2009-06-23;2;64;10561
2009-06-23;3;64;10270
2009-06-23;4;64;10181
2009-06-23;5;63;10391
2009-06-23;6;63;11146
2009-06-23;7;63;12777
2009-06-23;8;64;14542
2009-06-23;9;65;15511
2009-06-23;10;66;16106
2009-06-23;11;67;16589
2009-06-23;12;67;16840
2009-06-23;13;68;16908
2009-06-23;14;69;16926
2009-06-23;15;69;16833
2009-06-23;16;70;16649
2009-06-23;17;69;16582
2009-06-23;18;69;16552
2009-06-23;19;68;16320
2009-06-23;20;67;16132
2009-06-23;21;66;16146
2009-06-23;22;65;15526
2009-06-23;23;64;14029
2009-06-23;24;64;12456
2009-06-24;1;64;11395
2009-06-24;2;63;10791
2009-06-24;3;63;10457
2009-06-24;4;63;10320
2009-06-24;5;63;10535
2009-06-24;6;63;11267
2009-06-24;7;62;12857
2009-06-24;8;63;14534
2009-06-24;9;64;15549
2009-06-24;10;64;16161
2009-06-24;11;65;16661
2009-06-24;12;64;16920
2009-06-24;13;65;16982
2009-06-24;14;65;17023
2009-06-24;15;66;16885
2009-06-24;16;67;16676
2009-06-24;17;67;16562
2009-06-24;18;66;16392
2009-06-24;19;66;16117
2009-06-24;20;65;15934
2009-06-24;21;65;15995
2009-06-24;22;64;15450
2009-06-24;23;63;14047
2009-06-24;24;63;12508
2009-06-25;1;63;11378
2009-06-25;2;62;10814
2009-06-25;3;62;10522
2009-06-25;4;63;10419
2009-06-25;5;63;10612
2009-06-25;6;63;11314
2009-06-25;7;63;12881
2009-06-25;8;64;14674
2009-06-25;9;66;15819
2009-06-25;10;68;16597
2009-06-25;11;69;17240
2009-06-25;12;70;17584
2009-06-25;13;71;17719
2009-06-25;14;73;17896
2009-06-25;15;74;17886
2009-06-25;16;75;17829
2009-06-25;17;76;17832
2009-06-25;18;76;17731
2009-06-25;19;76;17299
2009-06-25;20;75;16971
2009-06-25;21;72;17038
2009-06-25;22;71;16736
2009-06-25;23;70;15193
2009-06-25;24;68;13513
2009-06-26;1;67;12256
2009-06-26;2;66;11537
2009-06-26;3;66;11103
2009-06-26;4;66;10939
2009-06-26;5;65;11096
2009-06-26;6;65;11673
2009-06-26;7;65;13114
2009-06-26;8;66;14910
2009-06-26;9;67;16218
2009-06-26;10;70;17115
2009-06-26;11;72;17908
2009-06-26;12;74;18310
2009-06-26;13;75;18474
2009-06-26;14;75;18530
2009-06-26;15;75;18293
2009-06-26;16;74;18155
2009-06-26;17;74;18117
2009-06-26;18;74;17657
2009-06-26;19;72;16993
2009-06-26;20;70;16529
2009-06-26;21;69;16372
2009-06-26;22;67;15871
2009-06-26;23;66;14626
2009-06-26;24;65;13114
2009-06-27;1;65;11983
2009-06-27;2;65;11284
2009-06-27;3;64;10825
2009-06-27;4;63;10533
2009-06-27;5;63;10504
2009-06-27;6;62;10517
2009-06-27;7;63;11167
2009-06-27;8;64;12428
2009-06-27;9;66;13916
2009-06-27;10;69;15100
2009-06-27;11;71;15865
2009-06-27;12;72;16255
2009-06-27;13;72;16349
2009-06-27;14;74;16238
2009-06-27;15;74;16138
2009-06-27;16;74;16023
2009-06-27;17;73;15923
2009-06-27;18;72;15776
2009-06-27;19;69;15425
2009-06-27;20;67;15067
2009-06-27;21;67;15168
2009-06-27;22;66;14919
2009-06-27;23;65;13854
2009-06-27;24;64;12597
2009-06-28;1;63;11514
2009-06-28;2;63;10850
2009-06-28;3;62;10435
2009-06-28;4;62;10177
2009-06-28;5;61;10109
2009-06-28;6;61;10105
2009-06-28;7;61;10397
2009-06-28;8;61;11179
2009-06-28;9;62;12296
2009-06-28;10;63;13251
2009-06-28;11;65;13952
2009-06-28;12;66;14452
2009-06-28;13;67;14699
2009-06-28;14;69;14725
2009-06-28;15;70;14717
2009-06-28;16;70;14702
2009-06-28;17;70;14852
2009-06-28;18;70;15099
2009-06-28;19;71;15108
2009-06-28;20;69;14956
2009-06-28;21;68;15105
2009-06-28;22;65;14805
2009-06-28;23;65;13594
2009-06-28;24;64;12235
2009-06-29;1;63;11232
2009-06-29;2;63;10664
2009-06-29;3;63;10409
2009-06-29;4;63;10325
2009-06-29;5;63;10564
2009-06-29;6;63;11290
2009-06-29;7;63;12770
2009-06-29;8;64;14514
2009-06-29;9;65;15746
2009-06-29;10;65;16553
2009-06-29;11;67;17213
2009-06-29;12;68;17584
2009-06-29;13;69;17784
2009-06-29;14;71;17948
2009-06-29;15;73;18044
2009-06-29;16;74;18016
2009-06-29;17;74;18097
2009-06-29;18;74;18005
2009-06-29;19;74;17607
2009-06-29;20;72;17189
2009-06-29;21;70;17102
2009-06-29;22;69;16583
2009-06-29;23;67;14986
2009-06-29;24;66;13246
2009-06-30;1;65;11990
2009-06-30;2;64;11257
2009-06-30;3;63;10877
2009-06-30;4;63;10695
2009-06-30;5;62;10863
2009-06-30;6;61;11457
2009-06-30;7;61;12927
2009-06-30;8;62;14704
2009-06-30;9;63;15768
2009-06-30;10;64;16555
2009-06-30;11;65;17214
2009-06-30;12;67;17653
2009-06-30;13;70;17911
2009-06-30;14;71;18159
2009-06-30;15;72;18181
2009-06-30;16;73;18081
2009-06-30;17;73;18049
2009-06-30;18;72;17846
2009-06-30;19;71;17272
2009-06-30;20;69;16857
2009-06-30;21;66;16818
2009-06-30;22;64;16103
2009-06-30;23;63;14521
2009-06-30;24;62;12921
2009-07-01;1;62;11778
2009-07-01;2;62;11135
2009-07-01;3;61;10785
2009-07-01;4;62;10633
2009-07-01;5;61;10815
2009-07-01;6;61;11454
2009-07-01;7;61;12934
2009-07-01;8;62;14616
2009-07-01;9;62;15704
2009-07-01;10;63;16424
2009-07-01;11;64;17007
2009-07-01;12;66;17247
2009-07-01;13;66;17275
2009-07-01;14;65;17221
2009-07-01;15;65;17060
2009-07-01;16;64;16857
2009-07-01;17;64;16801
2009-07-01;18;65;16725
2009-07-01;19;66;16323
2009-07-01;20;65;15929
2009-07-01;21;64;15950
2009-07-01;22;64;15462
2009-07-01;23;63;14043
2009-07-01;24;63;12548
2009-07-02;1;62;11450
2009-07-02;2;62;10798
2009-07-02;3;61;10457
2009-07-02;4;61;10329
2009-07-02;5;61;10502
2009-07-02;6;60;11199
2009-07-02;7;60;12543
2009-07-02;8;60;14210
2009-07-02;9;60;15359
2009-07-02;10;60;16044
2009-07-02;11;61;16636
2009-07-02;12;63;16971
2009-07-02;13;63;17068
2009-07-02;14;65;17087
2009-07-02;15;66;16937
2009-07-02;16;66;16744
2009-07-02;17;65;16584
2009-07-02;18;65;16558
2009-07-02;19;65;16314
2009-07-02;20;64;15996
2009-07-02;21;64;15903
2009-07-02;22;63;15273
2009-07-02;23;62;13940
2009-07-02;24;62;12522
2009-07-03;1;62;11377
2009-07-03;2;61;10710
2009-07-03;3;61;10319
2009-07-03;4;61;10131
2009-07-03;5;60;10199
2009-07-03;6;60;10380
2009-07-03;7;61;11060
2009-07-03;8;61;12263
2009-07-03;9;63;13501
2009-07-03;10;66;14538
2009-07-03;11;68;15271
2009-07-03;12;71;15711
2009-07-03;13;72;15921
2009-07-03;14;73;15923
2009-07-03;15;74;15876
2009-07-03;16;72;15852
2009-07-03;17;72;15905
2009-07-03;18;72;15843
2009-07-03;19;72;15485
2009-07-03;20;71;15051
2009-07-03;21;69;15047
2009-07-03;22;68;14792
2009-07-03;23;66;13793
2009-07-03;24;65;12566
2009-07-04;1;65;11462
2009-07-04;2;65;10747
2009-07-04;3;64;10285
2009-07-04;4;64;10024
2009-07-04;5;62;9990
2009-07-04;6;63;9864
2009-07-04;7;62;10309
2009-07-04;8;64;11365
2009-07-04;9;66;12685
2009-07-04;10;69;13765
2009-07-04;11;71;14424
2009-07-04;12;71;14713
2009-07-04;13;74;14730
2009-07-04;14;74;14552
2009-07-04;15;76;14309
2009-07-04;16;76;14166
2009-07-04;17;76;14167
2009-07-04;18;75;14083
2009-07-04;19;73;13869
2009-07-04;20;72;13478
2009-07-04;21;69;13370
2009-07-04;22;66;13180
2009-07-04;23;64;12612
2009-07-04;24;63;11730
2009-07-05;1;62;10787
2009-07-05;2;61;10142
2009-07-05;3;60;9731
2009-07-05;4;59;9530
2009-07-05;5;58;9465
2009-07-05;6;56;9322
2009-07-05;7;57;9664
2009-07-05;8;60;10510
2009-07-05;9;63;11687
2009-07-05;10;67;12749
2009-07-05;11;69;13483
2009-07-05;12;72;13895
2009-07-05;13;73;14135
2009-07-05;14;76;14156
2009-07-05;15;76;14136
2009-07-05;16;76;14253
2009-07-05;17;77;14502
2009-07-05;18;77;14745
2009-07-05;19;77;14723
2009-07-05;20;76;14478
2009-07-05;21;73;14611
2009-07-05;22;69;14553
2009-07-05;23;66;13391
2009-07-05;24;65;12065
2009-07-06;1;64;10998
2009-07-06;2;62;10394
2009-07-06;3;61;10060
2009-07-06;4;60;9948
2009-07-06;5;58;10117
2009-07-06;6;58;10615
2009-07-06;7;58;12017
2009-07-06;8;61;13891
2009-07-06;9;64;15314
2009-07-06;10;68;16306
2009-07-06;11;72;17102
2009-07-06;12;74;17492
2009-07-06;13;75;17710
2009-07-06;14;76;17848
2009-07-06;15;76;17864
2009-07-06;16;77;17845
2009-07-06;17;77;17888
2009-07-06;18;77;17835
2009-07-06;19;76;17354
2009-07-06;20;74;16830
2009-07-06;21;72;16799
2009-07-06;22;69;16346
2009-07-06;23;68;14705
2009-07-06;24;66;13007
2009-07-07;1;65;11820
2009-07-07;2;64;11140
2009-07-07;3;63;10742
2009-07-07;4;62;10578
2009-07-07;5;62;10753
2009-07-07;6;62;11342
2009-07-07;7;62;12794
2009-07-07;8;62;14471
2009-07-07;9;62;15522
2009-07-07;10;64;16340
2009-07-07;11;65;16952
2009-07-07;12;66;17335
2009-07-07;13;67;17459
2009-07-07;14;67;17355
2009-07-07;15;66;16939
2009-07-07;16;63;16664
2009-07-07;17;65;16737
2009-07-07;18;65;16646
2009-07-07;19;65;16192
2009-07-07;20;63;15885
2009-07-07;21;62;15865
2009-07-07;22;62;15197
2009-07-07;23;61;13750
2009-07-07;24;61;12268
2009-07-08;1;60;11236
2009-07-08;2;61;10640
2009-07-08;3;60;10311
2009-07-08;4;60;10175
2009-07-08;5;59;10393
2009-07-08;6;59;11053
2009-07-08;7;59;12440
2009-07-08;8;59;14107
2009-07-08;9;60;15187
2009-07-08;10;62;15920
2009-07-08;11;63;16485
2009-07-08;12;65;16825
2009-07-08;13;67;16931
2009-07-08;14;68;17021
2009-07-08;15;67;16932
2009-07-08;16;67;16740
2009-07-08;17;66;16672
2009-07-08;18;65;16563
2009-07-08;19;65;16170
2009-07-08;20;63;15799
2009-07-08;21;62;15753
2009-07-08;22;60;15204
2009-07-08;23;59;13768
2009-07-08;24;59;12232
2009-07-09;1;58;11153
2009-07-09;2;58;10543
2009-07-09;3;58;10243
2009-07-09;4;57;10085
2009-07-09;5;57;10240
2009-07-09;6;56;10839
2009-07-09;7;56;12233
2009-07-09;8;57;13828
2009-07-09;9;58;14853
2009-07-09;10;59;15460
2009-07-09;11;61;15883
2009-07-09;12;61;16094
2009-07-09;13;63;16164
2009-07-09;14;64;16194
2009-07-09;15;65;16111
2009-07-09;16;66;15971
2009-07-09;17;67;15918
2009-07-09;18;67;15839
2009-07-09;19;67;15521
2009-07-09;20;66;15193
2009-07-09;21;64;15318
2009-07-09;22;62;15061
2009-07-09;23;59;13656
2009-07-09;24;58;12145
2009-07-10;1;57;11000
2009-07-10;2;56;10367
2009-07-10;3;56;10014
2009-07-10;4;55;9880
2009-07-10;5;55;10043
2009-07-10;6;54;10529
2009-07-10;7;54;11852
2009-07-10;8;58;13575
2009-07-10;9;61;14824
2009-07-10;10;65;15662
2009-07-10;11;68;16225
2009-07-10;12;70;16529
2009-07-10;13;72;16626
2009-07-10;14;73;16707
2009-07-10;15;74;16689
2009-07-10;16;75;16626
2009-07-10;17;75;16602
2009-07-10;18;75;16423
2009-07-10;19;74;15918
2009-07-10;20;73;15381
2009-07-10;21;70;15304
2009-07-10;22;67;15064
2009-07-10;23;65;13796
2009-07-10;24;63;12389
2009-07-11;1;62;11243
2009-07-11;2;60;10560
2009-07-11;3;59;10137
2009-07-11;4;58;9941
2009-07-11;5;58;9888
2009-07-11;6;57;9900
2009-07-11;7;57;10447
2009-07-11;8;59;11584
2009-07-11;9;64;12974
2009-07-11;10;68;14062
2009-07-11;11;71;14712
2009-07-11;12;73;15092
2009-07-11;13;75;15170
2009-07-11;14;76;15091
2009-07-11;15;77;15030
2009-07-11;16;76;14947
2009-07-11;17;75;14918
2009-07-11;18;73;14782
2009-07-11;19;71;14485
2009-07-11;20;69;14243
2009-07-11;21;67;14490
2009-07-11;22;66;14243
2009-07-11;23;64;13303
2009-07-11;24;64;12160
2009-07-12;1;63;11240
2009-07-12;2;63;10643
2009-07-12;3;63;10293
2009-07-12;4;63;10093
2009-07-12;5;63;10051
2009-07-12;6;64;10075
2009-07-12;7;63;10371
2009-07-12;8;64;11226
2009-07-12;9;66;12458
2009-07-12;10;68;13568
2009-07-12;11;71;14406
2009-07-12;12;73;14965
2009-07-12;13;75;15233
2009-07-12;14;77;15219
2009-07-12;15;78;15163
2009-07-12;16;78;15189
2009-07-12;17;78;15359
2009-07-12;18;77;15531
2009-07-12;19;76;15413
2009-07-12;20;75;15126
2009-07-12;21;72;15260
2009-07-12;22;69;15017
2009-07-12;23;67;13668
2009-07-12;24;65;12245
2009-07-13;1;63;11144
2009-07-13;2;61;10499
2009-07-13;3;60;10165
2009-07-13;4;58;10044
2009-07-13;5;58;10227
2009-07-13;6;56;10833
2009-07-13;7;57;12268
2009-07-13;8;59;14081
2009-07-13;9;63;15392
2009-07-13;10;66;16244
2009-07-13;11;69;16889
2009-07-13;12;71;17248
2009-07-13;13;73;17356
2009-07-13;14;73;17479
2009-07-13;15;74;17418
2009-07-13;16;74;17282
2009-07-13;17;74;17189
2009-07-13;18;74;17026
2009-07-13;19;74;16550
2009-07-13;20;73;16120
2009-07-13;21;70;16184
2009-07-13;22;67;15654
2009-07-13;23;65;14136
2009-07-13;24;65;12547
2009-07-14;1;63;11432
2009-07-14;2;60;10760
2009-07-14;3;59;10407
2009-07-14;4;58;10235
2009-07-14;5;56;10397
2009-07-14;6;55;10960
2009-07-14;7;55;12382
2009-07-14;8;59;14182
2009-07-14;9;63;15321
2009-07-14;10;65;16073
2009-07-14;11;68;16680
2009-07-14;12;69;17040
2009-07-14;13;71;17146
2009-07-14;14;73;17316
2009-07-14;15;74;17244
2009-07-14;16;73;17065
2009-07-14;17;74;16980
2009-07-14;18;73;16821
2009-07-14;19;73;16389
2009-07-14;20;71;16011
2009-07-14;21;69;16126
2009-07-14;22;67;15649
2009-07-14;23;65;14118
2009-07-14;24;63;12551
2009-07-15;1;62;11387
2009-07-15;2;61;10758
2009-07-15;3;60;10397
2009-07-15;4;60;10277
2009-07-15;5;58;10447
2009-07-15;6;57;10989
2009-07-15;7;57;12435
2009-07-15;8;60;14276
2009-07-15;9;63;15521
2009-07-15;10;67;16293
2009-07-15;11;69;16946
2009-07-15;12;72;17352
2009-07-15;13;74;17466
2009-07-15;14;76;17677
2009-07-15;15;77;17783
2009-07-15;16;78;17821
2009-07-15;17;79;17907
2009-07-15;18;79;17752
2009-07-15;19;78;17221
2009-07-15;20;76;16679
2009-07-15;21;74;16836
2009-07-15;22;71;16394
2009-07-15;23;69;14826
2009-07-15;24;67;13132
2009-07-16;1;66;11997
2009-07-16;2;65;11371
2009-07-16;3;65;10999
2009-07-16;4;65;10815
2009-07-16;5;64;10999
2009-07-16;6;63;11674
2009-07-16;7;64;13186
2009-07-16;8;65;15037
2009-07-16;9;67;16331
2009-07-16;10;71;17260
2009-07-16;11;72;18004
2009-07-16;12;74;18407
2009-07-16;13;74;18510
2009-07-16;14;74;18729
2009-07-16;15;77;18838
2009-07-16;16;77;18875
2009-07-16;17;77;18918
2009-07-16;18;76;18829
2009-07-16;19;76;18439
2009-07-16;20;75;18093
2009-07-16;21;74;18177
2009-07-16;22;70;17463
2009-07-16;23;69;15829
2009-07-16;24;68;14104
2009-07-17;1;67;12975
2009-07-17;2;67;12247
2009-07-17;3;66;11820
2009-07-17;4;65;11554
2009-07-17;5;65;11659
2009-07-17;6;64;12210
2009-07-17;7;64;13633
2009-07-17;8;66;15514
2009-07-17;9;68;16964
2009-07-17;10;71;18145
2009-07-17;11;74;19042
2009-07-17;12;77;19642
2009-07-17;13;80;20004
2009-07-17;14;82;20273
2009-07-17;15;81;20365
2009-07-17;16;81;20139
2009-07-17;17;80;19732
2009-07-17;18;78;19233
2009-07-17;19;76;18586
2009-07-17;20;76;18174
2009-07-17;21;73;18156
2009-07-17;22;71;17483
2009-07-17;23;70;16031
2009-07-17;24;70;14523
2009-07-18;1;68;13372
2009-07-18;2;68;12501
2009-07-18;3;67;12008
2009-07-18;4;67;11748
2009-07-18;5;67;11710
2009-07-18;6;66;11868
2009-07-18;7;66;12332
2009-07-18;8;67;13439
2009-07-18;9;68;14933
2009-07-18;10;70;16154
2009-07-18;11;71;17082
2009-07-18;12;75;17657
2009-07-18;13;76;17997
2009-07-18;14;78;18171
2009-07-18;15;80;18271
2009-07-18;16;81;18317
2009-07-18;17;81;18319
2009-07-18;18;79;18209
2009-07-18;19;78;17782
2009-07-18;20;76;17180
2009-07-18;21;74;17046
2009-07-18;22;73;16656
2009-07-18;23;72;15357
2009-07-18;24;69;13873
2009-07-19;1;68;12638
2009-07-19;2;66;11797
2009-07-19;3;66;11228
2009-07-19;4;65;10871
2009-07-19;5;64;10716
2009-07-19;6;63;10569
2009-07-19;7;62;10928
2009-07-19;8;65;11944
2009-07-19;9;68;13293
2009-07-19;10;70;14421
2009-07-19;11;73;15162
2009-07-19;12;74;15651
2009-07-19;13;76;15904
2009-07-19;14;78;15994
2009-07-19;15;78;16033
2009-07-19;16;78;16116
2009-07-19;17;78;16357
2009-07-19;18;79;16547
2009-07-19;19;78;16432
2009-07-19;20;77;16089
2009-07-19;21;75;16306
2009-07-19;22;71;16081
2009-07-19;23;70;14729
2009-07-19;24;67;13202
2009-07-20;1;66;12104
2009-07-20;2;65;11431
2009-07-20;3;64;11056
2009-07-20;4;63;10928
2009-07-20;5;63;11097
2009-07-20;6;61;11720
2009-07-20;7;62;13242
2009-07-20;8;65;15167
2009-07-20;9;69;16617
2009-07-20;10;71;17717
2009-07-20;11;73;18568
2009-07-20;12;75;19100
2009-07-20;13;77;19283
2009-07-20;14;77;19424
2009-07-20;15;77;19390
2009-07-20;16;77;19248
2009-07-20;17;77;19169
2009-07-20;18;77;18958
2009-07-20;19;75;18458
2009-07-20;20;74;17952
2009-07-20;21;72;18054
2009-07-20;22;71;17455
2009-07-20;23;69;15738
2009-07-20;24;68;13982
2009-07-21;1;67;12736
2009-07-21;2;67;12014
2009-07-21;3;66;11617
2009-07-21;4;65;11443
2009-07-21;5;65;11641
2009-07-21;6;65;12381
2009-07-21;7;64;13834
2009-07-21;8;64;15446
2009-07-21;9;65;16460
2009-07-21;10;65;17094
2009-07-21;11;65;17537
2009-07-21;12;65;17687
2009-07-21;13;65;17655
2009-07-21;14;65;17628
2009-07-21;15;65;17425
2009-07-21;16;65;17157
2009-07-21;17;64;17091
2009-07-21;18;64;17098
2009-07-21;19;64;16826
2009-07-21;20;63;16551
2009-07-21;21;63;16519
2009-07-21;22;63;15733
2009-07-21;23;63;14272
2009-07-21;24;63;12833
2009-07-22;1;62;11836
2009-07-22;2;62;11240
2009-07-22;3;62;10940
2009-07-22;4;62;10851
2009-07-22;5;62;11063
2009-07-22;6;62;11825
2009-07-22;7;62;13234
2009-07-22;8;63;14966
2009-07-22;9;64;16167
2009-07-22;10;65;16952
2009-07-22;11;66;17552
2009-07-22;12;69;17940
2009-07-22;13;70;18168
2009-07-22;14;72;18486
2009-07-22;15;73;18699
2009-07-22;16;75;18772
2009-07-22;17;76;18860
2009-07-22;18;75;18750
2009-07-22;19;75;18302
2009-07-22;20;74;17824
2009-07-22;21;73;17997
2009-07-22;22;70;17450
2009-07-22;23;69;15763
2009-07-22;24;68;13991
2009-07-23;1;67;12694
2009-07-23;2;66;11901
2009-07-23;3;66;11484
2009-07-23;4;65;11298
2009-07-23;5;65;11473
2009-07-23;6;65;12152
2009-07-23;7;65;13618
2009-07-23;8;67;15484
2009-07-23;9;67;16769
2009-07-23;10;68;17576
2009-07-23;11;70;18325
2009-07-23;12;71;18754
2009-07-23;13;73;18758
2009-07-23;14;73;18636
2009-07-23;15;72;18298
2009-07-23;16;71;17878
2009-07-23;17;69;17612
2009-07-23;18;68;17449
2009-07-23;19;67;17063
2009-07-23;20;65;16793
2009-07-23;21;64;16784
2009-07-23;22;64;15890
2009-07-23;23;63;14429
2009-07-23;24;63;13003
2009-07-24;1;63;11905
2009-07-24;2;62;11297
2009-07-24;3;61;10952
2009-07-24;4;61;10785
2009-07-24;5;61;10964
2009-07-24;6;61;11649
2009-07-24;7;61;12922
2009-07-24;8;62;14545
2009-07-24;9;62;15730
2009-07-24;10;64;16582
2009-07-24;11;65;17197
2009-07-24;12;66;17495
2009-07-24;13;68;17541
2009-07-24;14;70;17642
2009-07-24;15;71;17534
2009-07-24;16;72;17388
2009-07-24;17;71;17326
2009-07-24;18;72;17126
2009-07-24;19;72;16671
2009-07-24;20;72;16311
2009-07-24;21;70;16485
2009-07-24;22;68;16011
2009-07-24;23;67;14695
2009-07-24;24;65;13209
2009-07-25;1;64;12072
2009-07-25;2;64;11357
2009-07-25;3;63;10918
2009-07-25;4;63;10669
2009-07-25;5;62;10641
2009-07-25;6;62;10723
2009-07-25;7;62;11191
2009-07-25;8;63;12396
2009-07-25;9;65;13884
2009-07-25;10;68;15136
2009-07-25;11;71;16001
2009-07-25;12;73;16570
2009-07-25;13;76;16836
2009-07-25;14;79;16962
2009-07-25;15;80;17067
2009-07-25;16;81;17222
2009-07-25;17;81;17393
2009-07-25;18;81;17438
2009-07-25;19;80;17157
2009-07-25;20;78;16695
2009-07-25;21;75;16905
2009-07-25;22;73;16552
2009-07-25;23;71;15324
2009-07-25;24;70;13989
2009-07-26;1;70;12898
2009-07-26;2;69;12177
2009-07-26;3;70;11719
2009-07-26;4;70;11464
2009-07-26;5;69;11398
2009-07-26;6;70;11470
2009-07-26;7;70;11755
2009-07-26;8;70;12633
2009-07-26;9;71;13955
2009-07-26;10;72;15163
2009-07-26;11;74;16176
2009-07-26;12;76;17022
2009-07-26;13;77;17673
2009-07-26;14;79;17979
2009-07-26;15;80;18186
2009-07-26;16;80;18358
2009-07-26;17;81;18601
2009-07-26;18;80;18709
2009-07-26;19;80;18498
2009-07-26;20;77;18219
2009-07-26;21;75;18416
2009-07-26;22;74;17770
2009-07-26;23;73;16309
2009-07-26;24;72;14753
2009-07-27;1;73;13549
2009-07-27;2;72;12788
2009-07-27;3;71;12386
2009-07-27;4;70;12249
2009-07-27;5;71;12483
2009-07-27;6;70;13266
2009-07-27;7;70;14824
2009-07-27;8;71;16791
2009-07-27;9;72;18336
2009-07-27;10;74;19499
2009-07-27;11;77;20515
2009-07-27;12;78;21245
2009-07-27;13;81;21740
2009-07-27;14;82;22124
2009-07-27;15;83;22313
2009-07-27;16;84;22212
2009-07-27;17;82;22067
2009-07-27;18;78;21617
2009-07-27;19;77;20890
2009-07-27;20;77;20257
2009-07-27;21;74;20226
2009-07-27;22;73;19216
2009-07-27;23;71;17363
2009-07-27;24;71;15528
2009-07-28;1;71;14234
2009-07-28;2;70;13357
2009-07-28;3;70;12848
2009-07-28;4;69;12579
2009-07-28;5;68;12703
2009-07-28;6;67;13358
2009-07-28;7;67;14865
2009-07-28;8;68;16847
2009-07-28;9;71;18318
2009-07-28;10;74;19453
2009-07-28;11;76;20515
2009-07-28;12;79;21312
2009-07-28;13;81;21810
2009-07-28;14;83;22242
2009-07-28;15;83;22471
2009-07-28;16;83;22566
2009-07-28;17;83;22596
2009-07-28;18;84;22326
2009-07-28;19;83;21671
2009-07-28;20;81;21061
2009-07-28;21;78;21061
2009-07-28;22;76;20122
